Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
02/01/2046,1470415,1389271,1368497,1369658,1641262,2191950,2889111,2803843,2573256,2198140,1799294,1765972,1672937,1631201,1611062,1764756,2947199,4060928,4273460,4164977,4132669,3471694,2634050,1939187
03/01/2046,1529098,1457487,1449559,1454015,1738827,2322088,3055470,2961177,2697988,2315280,1898808,1830664,1720787,1656215,1610706,1751448,2921177,4088900,4310245,4202277,4161025,3473529,2611838,1906895
04/01/2046,1582154,1510205,1494344,1493321,1798269,2432372,3215552,3088701,2906495,2461905,2016266,1966014,1811978,1731192,1696720,1845149,2987325,4330247,4594100,4480693,4442663,3698458,2760114,1960331
05/01/2046,1504641,1421087,1400226,1402833,1697506,2322606,3134884,2993480,2811418,2349622,1892423,1858547,1734988,1704153,1694207,1873396,3038743,4393501,4659337,4535959,4474576,3674021,2686891,1862676
06/01/2046,1283741,1208861,1167807,1136539,1420492,2006010,2718678,2507399,2063747,1661173,1267196,1249882,1190659,1137077,1138735,1300750,2364097,3906973,4211697,4093885,4049224,3349183,2476822,1722414
07/01/2046,1192391,1108909,1091066,1078947,1341105,1863083,2509935,2370624,1939338,1593964,1259123,1260574,1199996,1144391,1162106,1320594,2384717,3784210,4099084,4030794,4025400,3406053,2635595,1988484
08/01/2046,1516878,1456811,1449732,1445932,1693629,2209309,2832856,2735626,2543091,2188366,1836178,1791793,1692422,1641576,1626660,1756083,2689406,3747788,3952413,3846045,3800459,3182705,2415681,1781090
09/01/2046,1470415,1389271,1368497,1369658,1641262,2191950,2889111,2803843,2573256,2198140,1799294,1765972,1672937,1631201,1611062,1764756,2947199,4060928,4273460,4164977,4132669,3471694,2634050,1939187
10/01/2046,1529098,1457487,1449559,1454015,1738827,2322088,3055470,2961177,2697988,2315280,1898808,1830664,1720787,1656215,1610706,1751448,2921177,4088900,4310245,4202277,4161025,3473529,2611838,1906895
11/01/2046,1582154,1510205,1494344,1493321,1798269,2432372,3215552,3088701,2906495,2461905,2016266,1966014,1811978,1731192,1696720,1845149,2987325,4330247,4594100,4480693,4442663,3698458,2760114,1960331
12/01/2046,1504641,1421087,1400226,1402833,1697506,2322606,3134884,2993480,2811418,2349622,1892423,1858547,1734988,1704153,1694207,1873396,3038743,4393501,4659337,4535959,4474576,3674021,2686891,1862676
13/01/2046,1283741,1208861,1167807,1136539,1420492,2006010,2718678,2507399,2063747,1661173,1267196,1249882,1190659,1137077,1138735,1300750,2364097,3906973,4211697,4093885,4049224,3349183,2476822,1722414
14/01/2046,1192391,1108909,1091066,1078947,1341105,1863083,2509935,2370624,1939338,1593964,1259123,1260574,1199996,1144391,1162106,1320594,2384717,3784210,4099084,4030794,4025400,3406053,2635595,1988484
15/01/2046,1516878,1456811,1449732,1445932,1693629,2209309,2832856,2735626,2543091,2188366,1836178,1791793,1692422,1641576,1626660,1756083,2689406,3747788,3952413,3846045,3800459,3182705,2415681,1781090
16/01/2046,1470415,1389271,1368497,1369658,1641262,2191950,2889111,2803843,2573256,2198140,1799294,1765972,1672937,1631201,1611062,1764756,2947199,4060928,4273460,4164977,4132669,3471694,2634050,1939187
17/01/2046,1529098,1457487,1449559,1454015,1738827,2322088,3055470,2961177,2697988,2315280,1898808,1830664,1720787,1656215,1610706,1751448,2921177,4088900,4310245,4202277,4161025,3473529,2611838,1906895
18/01/2046,1582154,1510205,1494344,1493321,1798269,2432372,3215552,3088701,2906495,2461905,2016266,1966014,1811978,1731192,1696720,1845149,2987325,4330247,4594100,4480693,4442663,3698458,2760114,1960331
19/01/2046,1504641,1421087,1400226,1402833,1697506,2322606,3134884,2993480,2811418,2349622,1892423,1858547,1734988,1704153,1694207,1873396,3038743,4393501,4659337,4535959,4474576,3674021,2686891,1862676
20/01/2046,1283741,1208861,1167807,1136539,1420492,2006010,2718678,2507399,2063747,1661173,1267196,1249882,1190659,1137077,1138735,1300750,2364097,3906973,4211697,4093885,4049224,3349183,2476822,1722414
21/01/2046,1192391,1108909,1091066,1078947,1341105,1863083,2509935,2370624,1939338,1593964,1259123,1260574,1199996,1144391,1162106,1320594,2384717,3784210,4099084,4030794,4025400,3406053,2635595,1988484
22/01/2046,1516878,1456811,1449732,1445932,1693629,2209309,2832856,2735626,2543091,2188366,1836178,1791793,1692422,1641576,1626660,1756083,2689406,3747788,3952413,3846045,3800459,3182705,2415681,1781090
23/01/2046,1470415,1389271,1368497,1369658,1641262,2191950,2889111,2803843,2573256,2198140,1799294,1765972,1672937,1631201,1611062,1764756,2947199,4060928,4273460,4164977,4132669,3471694,2634050,1939187
24/01/2046,1529098,1457487,1449559,1454015,1738827,2322088,3055470,2961177,2697988,2315280,1898808,1830664,1720787,1656215,1610706,1751448,2921177,4088900,4310245,4202277,4161025,3473529,2611838,1906895
25/01/2046,1582154,1510205,1494344,1493321,1798269,2432372,3215552,3088701,2906495,2461905,2016266,1966014,1811978,1731192,1696720,1845149,2987325,4330247,4594100,4480693,4442663,3698458,2760114,1960331
26/01/2046,1504641,1421087,1400226,1402833,1697506,2322606,3134884,2993480,2811418,2349622,1892423,1858547,1734988,1704153,1694207,1873396,3038743,4393501,4659337,4535959,4474576,3674021,2686891,1862676
27/01/2046,1283741,1208861,1167807,1136539,1420492,2006010,2718678,2507399,2063747,1661173,1267196,1249882,1190659,1137077,1138735,1300750,2364097,3906973,4211697,4093885,4049224,3349183,2476822,1722414
28/01/2046,1192391,1108909,1091066,1078947,1341105,1863083,2509935,2370624,1939338,1593964,1259123,1260574,1199996,1144391,1162106,1320594,2384717,3784210,4099084,4030794,4025400,3406053,2635595,1988484
29/01/2046,1516878,1456811,1449732,1445932,1693629,2209309,2832856,2735626,2543091,2188366,1836178,1791793,1692422,1641576,1626660,1756083,2689406,3747788,3952413,3846045,3800459,3182705,2415681,1781090
30/01/2046,1470415,1389271,1368497,1369658,1641262,2191950,2889111,2803843,2573256,2198140,1799294,1765972,1672937,1631201,1611062,1764756,2947199,4060928,4273460,4164977,4132669,3471694,2634050,1939187
31/01/2046,1529098,1457487,1449559,1454015,1738827,2322088,3055470,2961177,2697988,2315280,1898808,1830664,1720787,1656215,1610706,1751448,2921177,4088900,4310245,4202277,4161025,3473529,2611838,1906895
01/02/2046,1507208,1448070,1441763,1447779,1752050,2372837,3053319,2765397,2827067,2398598,1956266,1896895,1767868,1706228,1685464,1856223,2717282,4031297,4517862,4401130,4370652,3644308,2716557,1945670
02/02/2046,1473248,1399022,1382944,1385098,1673567,2269276,2915585,2638546,2759273,2366526,1984050,1958277,1847206,1796108,1771890,1917001,2739146,3974345,4455187,4306318,4252650,3502006,2576250,1804834
03/02/2046,1304490,1232793,1211526,1196083,1474439,2048277,2641743,2255360,2084451,1681344,1275682,1244027,1163547,1080122,1056035,1203431,2020184,3508279,4110941,4008681,3971143,3279058,2400012,1651457
04/02/2046,1202149,1125165,1106229,1091615,1366883,1935144,2518512,2146012,1973698,1569109,1175515,1164978,1105144,1040724,1046132,1224680,2056767,3513725,4157642,4067230,4047123,3367867,2511534,1779979
05/02/2046,1318027,1248411,1232488,1225842,1502692,2080766,2597945,2417212,2504453,2139357,1760462,1733893,1625144,1571220,1560259,1705348,2485099,3662552,4203054,4082995,4040424,3359756,2483654,1753753
06/02/2046,1340151,1266547,1250556,1251350,1542564,2138511,2683864,2514759,2519195,2127808,1730036,1713661,1619231,1576138,1546245,1685931,2638596,3777908,4381343,4270573,4234900,3536901,2643954,1912262
07/02/2046,1498491,1442904,1435979,1442707,1719656,2291102,2906748,2661702,2612405,2225289,1799032,1753028,1650657,1590409,1544993,1676701,2600314,3837261,4277293,4168463,4132564,3449607,2578214,1868877
08/02/2046,1507208,1448070,1441763,1447779,1752050,2372837,3053319,2765397,2827067,2398598,1956266,1896895,1767868,1706228,1685464,1856223,2717282,4031297,4517862,4401130,4370652,3644308,2716557,1945670
09/02/2046,1473248,1399022,1382944,1385098,1673567,2269276,2915585,2638546,2759273,2366526,1984050,1958277,1847206,1796108,1771890,1917001,2739146,3974345,4455187,4306318,4252650,3502006,2576250,1804834
10/02/2046,1304490,1232793,1211526,1196083,1474439,2048277,2641743,2255360,2084451,1681344,1275682,1244027,1163547,1080122,1056035,1203431,2020184,3508279,4110941,4008681,3971143,3279058,2400012,1651457
11/02/2046,1202149,1125165,1106229,1091615,1366883,1935144,2518512,2146012,1973698,1569109,1175515,1164978,1105144,1040724,1046132,1224680,2056767,3513725,4157642,4067230,4047123,3367867,2511534,1779979
12/02/2046,1318027,1248411,1232488,1225842,1502692,2080766,2597945,2417212,2504453,2139357,1760462,1733893,1625144,1571220,1560259,1705348,2485099,3662552,4203054,4082995,4040424,3359756,2483654,1753753
13/02/2046,1340151,1266547,1250556,1251350,1542564,2138511,2683864,2514759,2519195,2127808,1730036,1713661,1619231,1576138,1546245,1685931,2638596,3777908,4381343,4270573,4234900,3536901,2643954,1912262
14/02/2046,1498491,1442904,1435979,1442707,1719656,2291102,2906748,2661702,2612405,2225289,1799032,1753028,1650657,1590409,1544993,1676701,2600314,3837261,4277293,4168463,4132564,3449607,2578214,1868877
15/02/2046,1507208,1448070,1441763,1447779,1752050,2372837,3053319,2765397,2827067,2398598,1956266,1896895,1767868,1706228,1685464,1856223,2717282,4031297,4517862,4401130,4370652,3644308,2716557,1945670
16/02/2046,1473248,1399022,1382944,1385098,1673567,2269276,2915585,2638546,2759273,2366526,1984050,1958277,1847206,1796108,1771890,1917001,2739146,3974345,4455187,4306318,4252650,3502006,2576250,1804834
17/02/2046,1304490,1232793,1211526,1196083,1474439,2048277,2641743,2255360,2084451,1681344,1275682,1244027,1163547,1080122,1056035,1203431,2020184,3508279,4110941,4008681,3971143,3279058,2400012,1651457
18/02/2046,1202149,1125165,1106229,1091615,1366883,1935144,2518512,2146012,1973698,1569109,1175515,1164978,1105144,1040724,1046132,1224680,2056767,3513725,4157642,4067230,4047123,3367867,2511534,1779979
19/02/2046,1318027,1248411,1232488,1225842,1502692,2080766,2597945,2417212,2504453,2139357,1760462,1733893,1625144,1571220,1560259,1705348,2485099,3662552,4203054,4082995,4040424,3359756,2483654,1753753
20/02/2046,1340151,1266547,1250556,1251350,1542564,2138511,2683864,2514759,2519195,2127808,1730036,1713661,1619231,1576138,1546245,1685931,2638596,3777908,4381343,4270573,4234900,3536901,2643954,1912262
21/02/2046,1498491,1442904,1435979,1442707,1719656,2291102,2906748,2661702,2612405,2225289,1799032,1753028,1650657,1590409,1544993,1676701,2600314,3837261,4277293,4168463,4132564,3449607,2578214,1868877
22/02/2046,1507208,1448070,1441763,1447779,1752050,2372837,3053319,2765397,2827067,2398598,1956266,1896895,1767868,1706228,1685464,1856223,2717282,4031297,4517862,4401130,4370652,3644308,2716557,1945670
23/02/2046,1473248,1399022,1382944,1385098,1673567,2269276,2915585,2638546,2759273,2366526,1984050,1958277,1847206,1796108,1771890,1917001,2739146,3974345,4455187,4306318,4252650,3502006,2576250,1804834
24/02/2046,1304490,1232793,1211526,1196083,1474439,2048277,2641743,2255360,2084451,1681344,1275682,1244027,1163547,1080122,1056035,1203431,2020184,3508279,4110941,4008681,3971143,3279058,2400012,1651457
25/02/2046,1202149,1125165,1106229,1091615,1366883,1935144,2518512,2146012,1973698,1569109,1175515,1164978,1105144,1040724,1046132,1224680,2056767,3513725,4157642,4067230,4047123,3367867,2511534,1779979
26/02/2046,1318027,1248411,1232488,1225842,1502692,2080766,2597945,2417212,2504453,2139357,1760462,1733893,1625144,1571220,1560259,1705348,2485099,3662552,4203054,4082995,4040424,3359756,2483654,1753753
27/02/2046,1340151,1266547,1250556,1251350,1542564,2138511,2683864,2514759,2519195,2127808,1730036,1713661,1619231,1576138,1546245,1685931,2638596,3777908,4381343,4270573,4234900,3536901,2643954,1912262
28/02/2046,1498491,1442904,1435979,1442707,1719656,2291102,2906748,2661702,2612405,2225289,1799032,1753028,1650657,1590409,1544993,1676701,2600314,3837261,4277293,4168463,4132564,3449607,2578214,1868877
01/03/2046,1030065,973627,906909,1069542,1612122,2362358,2273230,2292301,2209282,1824860,1690978,1783504,1775448,1802471,1955887,2593503,3322811,3957331,4714758,4503722,3999985,3028669,2043624,1348382
02/03/2046,1052412,982717,950125,1110810,1613570,2345808,2317902,2372818,2316766,1916090,1740949,1776527,1764729,1756070,1837793,2370517,3026339,3685638,4521261,4389240,3919797,2972738,2010963,1333253
03/03/2046,996837,945345,934677,1089608,1547481,2206236,2101788,1979365,1724074,1295481,1070006,1028460,933556,877959,952099,1559223,2451989,3248581,4144370,4070331,3671327,2827049,1947198,1299036
04/03/2046,984478,949391,943318,1177649,1715471,2376789,2115598,1851266,1566605,1137221,1016421,979519,875841,838905,989977,1795968,2651258,3275468,4042891,3995233,3430388,2551901,1721783,1179721
05/03/2046,975716,939771,931106,1143034,1645222,2278114,2074420,2121270,1974957,1617638,1546021,1543404,1564864,1612077,1824790,2564297,3078505,3488020,4029797,3914123,3346739,2511404,1704543,1198522
06/03/2046,1132797,1103050,1101132,1344745,1929603,2655886,2413984,2452572,2137675,1672367,1541661,1468834,1398836,1358689,1457542,2233517,2930147,3425092,4131727,4106056,3513157,2615989,1770636,1223024
07/03/2046,1156473,1114192,1114899,1293987,1799368,2540572,2452093,2470828,2217225,1727692,1473084,1428429,1378646,1369117,1506099,2181877,2975611,3574105,4325590,4209729,3774622,2892249,1980550,1318960
08/03/2046,1030065,973627,906909,1069542,1612122,2362358,2273230,2292301,2209282,1824860,1690978,1783504,1775448,1802471,1955887,2593503,3322811,3957331,4714758,4503722,3999985,3028669,2043624,1348382
09/03/2046,1052412,982717,950125,1110810,1613570,2345808,2317902,2372818,2316766,1916090,1740949,1776527,1764729,1756070,1837793,2370517,3026339,3685638,4521261,4389240,3919797,2972738,2010963,1333253
10/03/2046,996837,945345,934677,1089608,1547481,2206236,2101788,1979365,1724074,1295481,1070006,1028460,933556,877959,952099,1559223,2451989,3248581,4144370,4070331,3671327,2827049,1947198,1299036
11/03/2046,984478,949391,943318,1177649,1715471,2376789,2115598,1851266,1566605,1137221,1016421,979519,875841,838905,989977,1795968,2651258,3275468,4042891,3995233,3430388,2551901,1721783,1179721
12/03/2046,975716,939771,931106,1143034,1645222,2278114,2074420,2121270,1974957,1617638,1546021,1543404,1564864,1612077,1824790,2564297,3078505,3488020,4029797,3914123,3346739,2511404,1704543,1198522
13/03/2046,1132797,1103050,1101132,1344745,1929603,2655886,2413984,2452572,2137675,1672367,1541661,1468834,1398836,1358689,1457542,2233517,2930147,3425092,4131727,4106056,3513157,2615989,1770636,1223024
14/03/2046,1156473,1114192,1114899,1293987,1799368,2540572,2452093,2470828,2217225,1727692,1473084,1428429,1378646,1369117,1506099,2181877,2975611,3574105,4325590,4209729,3774622,2892249,1980550,1318960
15/03/2046,1030065,973627,906909,1069542,1612122,2362358,2273230,2292301,2209282,1824860,1690978,1783504,1775448,1802471,1955887,2593503,3322811,3957331,4714758,4503722,3999985,3028669,2043624,1348382
16/03/2046,1052412,982717,950125,1110810,1613570,2345808,2317902,2372818,2316766,1916090,1740949,1776527,1764729,1756070,1837793,2370517,3026339,3685638,4521261,4389240,3919797,2972738,2010963,1333253
17/03/2046,996837,945345,934677,1089608,1547481,2206236,2101788,1979365,1724074,1295481,1070006,1028460,933556,877959,952099,1559223,2451989,3248581,4144370,4070331,3671327,2827049,1947198,1299036
18/03/2046,984478,949391,943318,1177649,1715471,2376789,2115598,1851266,1566605,1137221,1016421,979519,875841,838905,989977,1795968,2651258,3275468,4042891,3995233,3430388,2551901,1721783,1179721
19/03/2046,975716,939771,931106,1143034,1645222,2278114,2074420,2121270,1974957,1617638,1546021,1543404,1564864,1612077,1824790,2564297,3078505,3488020,4029797,3914123,3346739,2511404,1704543,1198522
20/03/2046,1132797,1103050,1101132,1344745,1929603,2655886,2413984,2452572,2137675,1672367,1541661,1468834,1398836,1358689,1457542,2233517,2930147,3425092,4131727,4106056,3513157,2615989,1770636,1223024
21/03/2046,1156473,1114192,1114899,1293987,1799368,2540572,2452093,2470828,2217225,1727692,1473084,1428429,1378646,1369117,1506099,2181877,2975611,3574105,4325590,4209729,3774622,2892249,1980550,1318960
22/03/2046,1030065,973627,906909,1069542,1612122,2362358,2273230,2292301,2209282,1824860,1690978,1783504,1775448,1802471,1955887,2593503,3322811,3957331,4714758,4503722,3999985,3028669,2043624,1348382
23/03/2046,1052412,982717,950125,1110810,1613570,2345808,2317902,2372818,2316766,1916090,1740949,1776527,1764729,1756070,1837793,2370517,3026339,3685638,4521261,4389240,3919797,2972738,2010963,1333253
24/03/2046,996837,945345,934677,1089608,1547481,2206236,2101788,1979365,1724074,1295481,1070006,1028460,933556,877959,952099,1559223,2451989,3248581,4144370,4070331,3671327,2827049,1947198,1299036
25/03/2046,984478,949391,943318,1177649,1715471,2376789,2115598,1851266,1566605,1137221,1016421,979519,875841,838905,989977,1795968,2651258,3275468,4042891,3995233,3430388,2551901,1721783,1179721
26/03/2046,975716,939771,931106,1143034,1645222,2278114,2074420,2121270,1974957,1617638,1546021,1543404,1564864,1612077,1824790,2564297,3078505,3488020,4029797,3914123,3346739,2511404,1704543,1198522
27/03/2046,1132797,1103050,1101132,1344745,1929603,2655886,2413984,2452572,2137675,1672367,1541661,1468834,1398836,1358689,1457542,2233517,2930147,3425092,4131727,4106056,3513157,2615989,1770636,1223024
28/03/2046,1156473,1114192,1114899,1293987,1799368,2540572,2452093,2470828,2217225,1727692,1473084,1428429,1378646,1369117,1506099,2181877,2975611,3574105,4325590,4209729,3774622,2892249,1980550,1318960
29/03/2046,1030065,973627,906909,1069542,1612122,2362358,2273230,2292301,2209282,1824860,1690978,1783504,1775448,1802471,1955887,2593503,3322811,3957331,4714758,4503722,3999985,3028669,2043624,1348382
30/03/2046,1052412,982717,950125,1110810,1613570,2345808,2317902,2372818,2316766,1916090,1740949,1776527,1764729,1756070,1837793,2370517,3026339,3685638,4521261,4389240,3919797,2972738,2010963,1333253
31/03/2046,996837,945345,934677,1089608,1547481,2206236,2101788,1979365,1724074,1295481,1070006,1028460,933556,877959,952099,1559223,2451989,3248581,4144370,4070331,3671327,2827049,1947198,1299036
01/04/2046,850675,821401,813754,1067649,1618893,1792796,1783189,1529724,1258097,881082,908006,918427,868748,908470,1181813,2130651,2942386,3228722,3524086,3652177,2911199,2031476,1292268,850115
02/04/2046,791443,762649,765749,1064270,1709080,1963364,2017709,2076381,1804207,1410495,1446686,1387055,1350391,1329387,1524537,2475376,2932267,3148408,3552786,3809743,3063405,2144691,1380507,906930
03/04/2046,854638,831261,834608,1131571,1781399,1966558,2119370,2187080,1804763,1384213,1394338,1345767,1310002,1273060,1442972,2420058,3015971,3272628,3653417,3965717,3199686,2257609,1469468,983095
04/04/2046,938525,906878,911317,1220490,1890901,2010107,2228752,2273232,1856667,1406934,1405428,1338948,1309628,1282344,1459759,2477272,3078008,3301742,3695794,4014773,3217852,2248426,1447377,962673
05/04/2046,859568,829798,781053,1005192,1648109,1757897,1954935,1999703,1758821,1382992,1474366,1587632,1774134,1895802,2158365,3075836,3507490,3690565,3911882,4087563,3287120,2318391,1558456,1077076
06/04/2046,894713,858128,847044,1045734,1531609,1632879,1875264,2028759,1944653,1779998,1957381,1992979,1981613,1956400,2083582,2867817,3184938,3314253,3525461,3671247,2936189,2129367,1483056,1035102
07/04/2046,895140,867072,871068,1135922,1714081,1900845,1910525,1643141,1370706,973386,986529,951547,867158,839719,1019707,1973114,2819241,3077735,3456493,3712011,3002038,2119955,1384981,930506
08/04/2046,850675,821401,813754,1067649,1618893,1792796,1783189,1529724,1258097,881082,908006,918427,868748,908470,1181813,2130651,2942386,3228722,3524086,3652177,2911199,2031476,1292268,850115
09/04/2046,791443,762649,765749,1064270,1709080,1963364,2017709,2076381,1804207,1410495,1446686,1387055,1350391,1329387,1524537,2475376,2932267,3148408,3552786,3809743,3063405,2144691,1380507,906930
10/04/2046,854638,831261,834608,1131571,1781399,1966558,2119370,2187080,1804763,1384213,1394338,1345767,1310002,1273060,1442972,2420058,3015971,3272628,3653417,3965717,3199686,2257609,1469468,983095
11/04/2046,938525,906878,911317,1220490,1890901,2010107,2228752,2273232,1856667,1406934,1405428,1338948,1309628,1282344,1459759,2477272,3078008,3301742,3695794,4014773,3217852,2248426,1447377,962673
12/04/2046,859568,829798,781053,1005192,1648109,1757897,1954935,1999703,1758821,1382992,1474366,1587632,1774134,1895802,2158365,3075836,3507490,3690565,3911882,4087563,3287120,2318391,1558456,1077076
13/04/2046,894713,858128,847044,1045734,1531609,1632879,1875264,2028759,1944653,1779998,1957381,1992979,1981613,1956400,2083582,2867817,3184938,3314253,3525461,3671247,2936189,2129367,1483056,1035102
14/04/2046,895140,867072,871068,1135922,1714081,1900845,1910525,1643141,1370706,973386,986529,951547,867158,839719,1019707,1973114,2819241,3077735,3456493,3712011,3002038,2119955,1384981,930506
15/04/2046,850675,821401,813754,1067649,1618893,1792796,1783189,1529724,1258097,881082,908006,918427,868748,908470,1181813,2130651,2942386,3228722,3524086,3652177,2911199,2031476,1292268,850115
16/04/2046,791443,762649,765749,1064270,1709080,1963364,2017709,2076381,1804207,1410495,1446686,1387055,1350391,1329387,1524537,2475376,2932267,3148408,3552786,3809743,3063405,2144691,1380507,906930
17/04/2046,854638,831261,834608,1131571,1781399,1966558,2119370,2187080,1804763,1384213,1394338,1345767,1310002,1273060,1442972,2420058,3015971,3272628,3653417,3965717,3199686,2257609,1469468,983095
18/04/2046,938525,906878,911317,1220490,1890901,2010107,2228752,2273232,1856667,1406934,1405428,1338948,1309628,1282344,1459759,2477272,3078008,3301742,3695794,4014773,3217852,2248426,1447377,962673
19/04/2046,859568,829798,781053,1005192,1648109,1757897,1954935,1999703,1758821,1382992,1474366,1587632,1774134,1895802,2158365,3075836,3507490,3690565,3911882,4087563,3287120,2318391,1558456,1077076
20/04/2046,894713,858128,847044,1045734,1531609,1632879,1875264,2028759,1944653,1779998,1957381,1992979,1981613,1956400,2083582,2867817,3184938,3314253,3525461,3671247,2936189,2129367,1483056,1035102
21/04/2046,895140,867072,871068,1135922,1714081,1900845,1910525,1643141,1370706,973386,986529,951547,867158,839719,1019707,1973114,2819241,3077735,3456493,3712011,3002038,2119955,1384981,930506
22/04/2046,850675,821401,813754,1067649,1618893,1792796,1783189,1529724,1258097,881082,908006,918427,868748,908470,1181813,2130651,2942386,3228722,3524086,3652177,2911199,2031476,1292268,850115
23/04/2046,791443,762649,765749,1064270,1709080,1963364,2017709,2076381,1804207,1410495,1446686,1387055,1350391,1329387,1524537,2475376,2932267,3148408,3552786,3809743,3063405,2144691,1380507,906930
24/04/2046,854638,831261,834608,1131571,1781399,1966558,2119370,2187080,1804763,1384213,1394338,1345767,1310002,1273060,1442972,2420058,3015971,3272628,3653417,3965717,3199686,2257609,1469468,983095
25/04/2046,938525,906878,911317,1220490,1890901,2010107,2228752,2273232,1856667,1406934,1405428,1338948,1309628,1282344,1459759,2477272,3078008,3301742,3695794,4014773,3217852,2248426,1447377,962673
26/04/2046,859568,829798,781053,1005192,1648109,1757897,1954935,1999703,1758821,1382992,1474366,1587632,1774134,1895802,2158365,3075836,3507490,3690565,3911882,4087563,3287120,2318391,1558456,1077076
27/04/2046,894713,858128,847044,1045734,1531609,1632879,1875264,2028759,1944653,1779998,1957381,1992979,1981613,1956400,2083582,2867817,3184938,3314253,3525461,3671247,2936189,2129367,1483056,1035102
28/04/2046,895140,867072,871068,1135922,1714081,1900845,1910525,1643141,1370706,973386,986529,951547,867158,839719,1019707,1973114,2819241,3077735,3456493,3712011,3002038,2119955,1384981,930506
29/04/2046,850675,821401,813754,1067649,1618893,1792796,1783189,1529724,1258097,881082,908006,918427,868748,908470,1181813,2130651,2942386,3228722,3524086,3652177,2911199,2031476,1292268,850115
30/04/2046,791443,762649,765749,1064270,1709080,1963364,2017709,2076381,1804207,1410495,1446686,1387055,1350391,1329387,1524537,2475376,2932267,3148408,3552786,3809743,3063405,2144691,1380507,906930
01/05/2046,696899,640580,640908,889564,1200782,1319326,1706515,1832856,1611499,1422529,1628176,1692190,1758300,1835762,2060119,2962792,3499348,3659930,3526343,3945095,3161590,2251355,1474700,958956
02/05/2046,783419,696136,649467,821036,1087228,1229011,1609832,1802534,1726197,1624300,1799443,1894366,2001371,2068335,2266503,3015543,3473644,3614630,3471540,3792836,3088453,2247310,1545693,1078222
03/05/2046,909454,782016,736650,888298,1097013,1257011,1621320,1782908,1804930,1757105,2002562,2137214,2309016,2390564,2514261,3176323,3447045,3619241,3523200,3824992,3153001,2322581,1649029,1206544
04/05/2046,1136487,995028,944667,1105155,1335318,1523457,1913471,1996001,1911136,1819847,2073288,2208112,2129159,2123232,2328402,3142002,3381424,3475756,3287731,3553302,2770904,1908401,1221485,777668
05/05/2046,726646,615508,597429,926197,1283994,1459736,1875002,1589583,1250309,811730,888699,885562,839070,837606,1089420,2308182,3352333,3656229,3534828,4289737,3446828,2324120,1407739,826937
06/05/2046,738320,675889,669851,971598,1264855,1433771,1815730,1552365,1231422,828014,890564,902411,863941,854782,1116031,2236676,3227201,3572186,3471930,4125785,3306187,2239060,1350083,821521
07/05/2046,725034,676020,676721,930667,1305173,1412111,1804433,1869157,1632704,1328418,1471215,1531382,1624401,1704969,1946431,2899537,3296373,3497832,3378547,3943605,3174976,2175491,1357180,842350
08/05/2046,696899,640580,640908,889564,1200782,1319326,1706515,1832856,1611499,1422529,1628176,1692190,1758300,1835762,2060119,2962792,3499348,3659930,3526343,3945095,3161590,2251355,1474700,958956
09/05/2046,783419,696136,649467,821036,1087228,1229011,1609832,1802534,1726197,1624300,1799443,1894366,2001371,2068335,2266503,3015543,3473644,3614630,3471540,3792836,3088453,2247310,1545693,1078222
10/05/2046,909454,782016,736650,888298,1097013,1257011,1621320,1782908,1804930,1757105,2002562,2137214,2309016,2390564,2514261,3176323,3447045,3619241,3523200,3824992,3153001,2322581,1649029,1206544
11/05/2046,1136487,995028,944667,1105155,1335318,1523457,1913471,1996001,1911136,1819847,2073288,2208112,2129159,2123232,2328402,3142002,3381424,3475756,3287731,3553302,2770904,1908401,1221485,777668
12/05/2046,726646,615508,597429,926197,1283994,1459736,1875002,1589583,1250309,811730,888699,885562,839070,837606,1089420,2308182,3352333,3656229,3534828,4289737,3446828,2324120,1407739,826937
13/05/2046,738320,675889,669851,971598,1264855,1433771,1815730,1552365,1231422,828014,890564,902411,863941,854782,1116031,2236676,3227201,3572186,3471930,4125785,3306187,2239060,1350083,821521
14/05/2046,725034,676020,676721,930667,1305173,1412111,1804433,1869157,1632704,1328418,1471215,1531382,1624401,1704969,1946431,2899537,3296373,3497832,3378547,3943605,3174976,2175491,1357180,842350
15/05/2046,696899,640580,640908,889564,1200782,1319326,1706515,1832856,1611499,1422529,1628176,1692190,1758300,1835762,2060119,2962792,3499348,3659930,3526343,3945095,3161590,2251355,1474700,958956
16/05/2046,783419,696136,649467,821036,1087228,1229011,1609832,1802534,1726197,1624300,1799443,1894366,2001371,2068335,2266503,3015543,3473644,3614630,3471540,3792836,3088453,2247310,1545693,1078222
17/05/2046,909454,782016,736650,888298,1097013,1257011,1621320,1782908,1804930,1757105,2002562,2137214,2309016,2390564,2514261,3176323,3447045,3619241,3523200,3824992,3153001,2322581,1649029,1206544
18/05/2046,1136487,995028,944667,1105155,1335318,1523457,1913471,1996001,1911136,1819847,2073288,2208112,2129159,2123232,2328402,3142002,3381424,3475756,3287731,3553302,2770904,1908401,1221485,777668
19/05/2046,726646,615508,597429,926197,1283994,1459736,1875002,1589583,1250309,811730,888699,885562,839070,837606,1089420,2308182,3352333,3656229,3534828,4289737,3446828,2324120,1407739,826937
